client_id,birth_number,district_id,sex,age,age_range
7299,380916,1,man,38,4
7311,490518,56,man,49,5
7324,635318,1,woman,63,7
7325,750124,24,man,75,8
7327,590522,49,man,59,6
7339,745228,19,woman,74,8
7348,776026,6,woman,77,8
7366,735412,29,woman,73,8
7390,371104,1,man,37,4
7411,635125,54,woman,63,7
7412,551017,54,man,55,6
7422,581126,74,man,58,6
7423,645908,74,woman,64,7
7434,425404,34,woman,42,5
7435,575416,67,woman,57,6
7521,605209,74,woman,60,7
7567,370315,5,man,37,4
7576,620710,38,man,62,7
7586,735128,56,woman,73,8
7594,495407,64,woman,49,5
7614,770305,64,man,77,8
7632,480111,1,man,48,5
7672,530405,26,man,53,6
7678,620407,3,man,62,7
7683,460401,12,man,46,5
7723,665614,48,woman,66,7
7724,680223,48,man,68,7
7727,585613,31,woman,58,6
7753,785923,70,woman,78,8
7765,585224,1,woman,58,6
7772,766230,1,woman,76,8
7787,510710,34,man,51,6
7796,755927,50,woman,75,8
7797,700730,50,man,70,8
7800,575830,16,woman,57,6
7814,765106,61,woman,76,8
7815,465119,4,woman,46,5
7843,660511,6,man,66,7
7855,645130,7,woman,64,7
7862,651017,74,man,65,7
7863,590312,72,man,59,6
7864,351214,34,man,35,4
7914,666024,38,woman,66,7
7959,785629,1,woman,78,8
7970,671120,74,man,67,7
7980,760808,16,man,76,8
8013,420622,43,man,42,5
8030,670719,1,man,67,7
8064,666129,54,woman,66,7
8074,581007,61,man,58,6
8076,505727,16,woman,50,6
8089,650406,35,man,65,7
8091,710210,5,man,71,8
8096,796102,38,woman,79,8
8105,630312,72,man,63,7
8130,765508,62,woman,76,8
8200,445531,1,woman,44,5
8217,780802,69,man,78,8
8276,795608,43,woman,79,8
8287,360926,14,man,36,4
8295,515123,15,woman,51,6
8327,455831,48,woman,45,5
8333,660201,60,man,66,7
8342,790730,76,man,79,8
8356,690904,3,man,69,7
8359,791206,74,man,79,8
8362,755915,74,woman,75,8
8366,605521,41,woman,60,7
8392,665508,36,woman,66,7
8393,660506,36,man,66,7
8432,685106,38,woman,68,7
8433,610911,38,man,61,7
8463,470904,75,man,47,5
8489,526227,75,woman,52,6
8502,430419,51,man,43,5
8506,796225,69,woman,79,8
8510,470524,55,man,47,5
8548,455510,57,woman,45,5
8568,716203,1,woman,71,8
8571,351026,54,man,35,4
8598,576231,46,woman,57,6
8610,485502,55,woman,48,5
8611,481026,55,man,48,5
8615,395413,12,woman,39,4
8636,416112,71,woman,41,5
8661,545511,1,woman,54,6
8666,715828,7,woman,71,8
8667,675212,77,woman,67,7
8670,435107,5,woman,43,5
8677,550814,49,man,55,6
8678,625712,49,woman,62,7
8692,535707,71,woman,53,6
8726,530810,10,man,53,6
8737,485411,17,woman,48,5
8738,480710,17,man,48,5
8764,405707,70,woman,40,5
8777,535411,11,woman,53,6
9173,450204,1,man,45,5
9174,406009,1,woman,40,5
9196,395423,21,woman,39,4
9202,620209,68,man,62,7
9217,405130,19,woman,40,5
9226,396225,64,woman,39,4
9231,725924,29,woman,72,8
9236,565507,31,woman,56,6
9250,630114,1,man,63,7
9273,555826,39,woman,55,6
9274,580405,39,man,58,6
9276,461106,4,man,46,5
9313,605417,9,woman,60,7
9316,586026,63,woman,58,6
9340,670822,54,man,67,7
9346,721210,43,man,72,8
9362,735719,56,woman,73,8
9366,750626,72,man,75,8
9370,751220,59,man,75,8
9403,740322,16,man,74,8
9417,490308,21,man,49,5
9418,500410,1,man,50,6
9419,506109,1,woman,50,6
9427,706109,62,woman,70,8
9428,650509,62,man,65,7
9433,455322,72,woman,45,5
9450,436011,68,woman,43,5
9451,420505,68,man,42,5
9456,416207,40,woman,41,5
9457,780926,46,man,78,8
9458,736121,46,woman,73,8
9505,580821,1,man,58,6
9546,556102,50,woman,55,6
9555,475515,13,woman,47,5
9569,505718,19,woman,50,6
9582,425414,2,woman,42,5
9593,685128,74,woman,68,7
9606,490216,52,man,49,5
9611,580527,23,man,58,6
9616,620919,74,man,62,7
9641,450126,64,man,45,5
9642,375903,64,woman,37,4
9663,450924,19,man,45,5
9664,446113,19,woman,44,5
9670,480504,38,man,48,5
9675,705219,60,woman,70,8
9680,770821,36,man,77,8
9702,516116,33,woman,51,6
9715,776130,35,woman,77,8
9717,526110,52,woman,52,6
9718,590203,52,man,59,6
9721,541205,34,man,54,6
9755,515605,23,woman,51,6
9760,690217,27,man,69,7
9775,600623,70,man,60,7
9776,615305,70,woman,61,7
9798,505302,69,woman,50,6
9820,685121,59,woman,68,7
9833,640921,51,man,64,7
9834,605317,51,woman,60,7
9844,450803,55,man,45,5
9845,435615,55,woman,43,5
9846,675701,54,woman,67,7
9872,675317,9,woman,67,7
9880,706210,10,woman,70,8
9914,421208,36,man,42,5
9915,670710,27,man,67,7
9929,675719,47,woman,67,7
9930,720623,9,man,72,8
9933,411015,74,man,41,5
9945,685414,31,woman,68,7
9946,600420,31,man,60,7
9973,456003,24,woman,45,5
9987,505619,73,woman,50,6
9995,580707,54,man,58,6
9997,620607,67,man,62,7
10023,735320,59,woman,73,8
10040,686030,37,woman,68,7
10041,680417,37,man,68,7
10043,651029,45,man,65,7
10046,465917,5,woman,46,5
10066,635523,64,woman,63,7
10070,740423,9,man,74,8
10075,640701,48,man,64,7
10076,696225,26,woman,69,7
10077,730627,26,man,73,8
10090,805314,29,woman,80,9
10095,765206,1,woman,76,8
10096,780105,1,man,78,8
10145,655725,4,woman,65,7
10159,380106,50,man,38,4
10198,760524,31,man,76,8
10199,795813,31,woman,79,8
10200,805216,13,woman,80,9
10201,851019,13,man,85,9
10209,751027,59,man,75,8
10269,405511,70,woman,40,5
10273,585927,51,woman,58,6
10274,561011,51,man,56,6
10275,705125,77,woman,70,8
10276,761116,77,man,76,8
10282,790619,1,man,79,8
10287,625903,48,woman,62,7
10288,590607,48,man,59,6
10303,620405,64,man,62,7
10350,615914,29,woman,61,7
10351,581110,29,man,58,6
10355,765710,14,woman,76,8
10382,655217,20,woman,65,7
10389,435815,20,woman,43,5
10459,645809,17,woman,64,7
10475,485828,51,woman,48,5
10476,501204,51,man,50,6
10479,556020,2,woman,55,6
10492,371111,70,man,37,4
10510,455126,23,woman,45,5
10511,500115,23,man,50,6
10517,805912,54,woman,80,9
10528,525216,47,woman,52,6
10543,455223,14,woman,45,5
10555,351215,1,man,35,4
10563,490107,68,man,49,5
10564,545319,68,woman,54,6
10566,426109,74,woman,42,5
10636,710803,64,man,71,8
10639,540129,2,man,54,6
10654,625716,46,woman,62,7
10662,495825,60,woman,49,5
10702,380503,17,man,38,4
10703,435428,17,woman,43,5
10714,465331,66,woman,46,5
10746,710804,53,man,71,8
10777,805127,70,woman,80,9
10778,760319,70,man,76,8
10798,805323,1,woman,80,9
10813,795513,1,woman,79,8
10818,720804,64,man,72,8
10828,576123,1,woman,57,6
10912,630109,15,man,63,7
10960,420220,28,man,42,5
10963,440615,1,man,44,5
10987,616003,62,woman,61,7
10988,640613,62,man,64,7
10997,725206,1,woman,72,8
10998,671219,1,man,67,7
11004,471116,63,man,47,5
11008,695519,51,woman,69,7
11034,720219,1,man,72,8
11050,575504,70,woman,57,6
11063,556104,64,woman,55,6
11064,530709,64,man,53,6
11083,531017,61,man,53,6
11093,590129,40,man,59,6
11105,575201,70,woman,57,6
11114,520726,1,man,52,6
11121,715410,72,woman,71,8
11122,790610,72,man,79,8
11123,480129,47,man,48,5
11126,655122,1,woman,65,7
11130,615408,1,woman,61,7
11131,570726,1,man,57,6
11136,445727,3,woman,44,5
11147,725712,5,woman,72,8
11149,650714,43,man,65,7
11195,531205,58,man,53,6
11208,575305,10,woman,57,6
11250,465923,26,woman,46,5
11252,656208,32,woman,65,7
11266,380925,9,man,38,4
11267,365826,9,woman,36,4
11271,371208,18,man,37,4
11274,690414,64,man,69,7
11275,635418,64,woman,63,7
11286,406127,56,woman,40,5
11304,606020,28,woman,60,7
11314,360602,45,man,36,4
11319,425414,1,woman,42,5
11327,471021,72,man,47,5
11329,615131,69,woman,61,7
11331,446214,70,woman,44,5
11337,690403,29,man,69,7
11359,720820,11,man,72,8
11360,725419,11,woman,72,8
11362,665111,51,woman,66,7
11371,416104,37,woman,41,5
11372,610928,11,man,61,7
11379,520528,74,man,52,6
11380,515406,74,woman,51,6
11381,795726,57,woman,79,8
11405,645729,68,woman,64,7
11406,701115,68,man,70,8
11409,805502,32,woman,80,9
11461,740708,70,man,74,8
11491,585516,36,woman,58,6
11497,595717,11,woman,59,6
11516,381109,59,man,38,4
11517,405521,59,woman,40,5
11545,665122,1,woman,66,7
11574,445420,1,woman,44,5
11596,406204,70,woman,40,5
11598,775923,54,woman,77,8
11609,570211,59,man,57,6
11637,510612,73,man,51,6
11638,545824,73,woman,54,6
11662,720403,76,man,72,8
11676,435312,5,woman,43,5
11683,800128,7,man,80,9
11685,655723,64,woman,65,7
11686,486018,21,woman,48,5
11687,450123,21,man,45,5
11701,490414,9,man,49,5
11709,610803,1,man,61,7
11710,675619,1,woman,67,7
11713,515411,59,woman,51,6
11714,450704,59,man,45,5
11732,575520,19,woman,57,6
11754,661103,62,man,66,7
11755,455716,4,woman,45,5
11768,715912,1,woman,71,8
11794,706007,31,woman,70,8
11795,770223,31,man,77,8
11804,441212,74,man,44,5
11851,700402,65,man,70,8
11855,571201,11,man,57,6
11857,520826,70,man,52,6
11860,255830,70,woman,25,3
11866,370902,1,man,37,4
11867,346119,1,woman,34,4
11873,636120,38,woman,63,7
11874,690119,1,man,69,7
11875,675623,1,woman,67,7
11886,415913,61,woman,41,5
11906,441203,76,man,44,5
11907,456116,76,woman,45,5
11911,391024,8,man,39,4
11943,610709,1,man,61,7
11947,640529,70,man,64,7
11976,396027,54,woman,39,4
11977,440701,54,man,44,5
11978,711009,54,man,71,8
11979,776209,54,woman,77,8
12003,760623,74,man,76,8
12050,430530,52,man,43,5
12051,365930,52,woman,36,4
12079,725812,64,woman,72,8
12092,770515,68,man,77,8
12095,390227,47,man,39,4
12102,685907,21,woman,68,7
12133,645626,27,woman,64,7
12144,801123,2,man,80,9
12145,825625,2,woman,82,9
12163,540616,1,man,54,6
12181,610819,1,man,61,7
12220,716112,60,woman,71,8
12221,710224,60,man,71,8
12303,745405,24,woman,74,8
12308,781129,64,man,78,8
12324,780306,8,man,78,8
12325,641030,8,man,64,7
12328,445408,1,woman,44,5
12344,405620,26,woman,40,5
12358,430705,17,man,43,5
12359,356013,17,woman,35,4
12376,590217,4,man,59,6
12378,465827,76,woman,46,5
12382,551129,1,man,55,6
12383,635513,1,woman,63,7
12396,705117,62,woman,70,8
12397,730602,62,man,73,8
12416,730530,1,man,73,8
12417,745103,1,woman,74,8
12432,650307,55,man,65,7
12464,591217,39,man,59,6
12468,690704,22,man,69,7
12485,655410,34,woman,65,7
12490,800814,34,man,80,9
12547,636013,70,woman,63,7
12561,660620,38,man,66,7
12568,565301,44,woman,56,6
12577,505505,62,woman,50,6
12586,470130,27,man,47,5
12599,560101,44,man,56,6
12616,655126,27,woman,65,7
12625,581207,54,man,58,6
12643,625720,69,woman,62,7
12662,530601,14,man,53,6
12695,790316,68,man,79,8
12726,455809,8,woman,45,5
12729,680321,36,man,68,7
12730,645929,36,woman,64,7
12738,606029,23,woman,60,7
12739,580117,23,man,58,6
12750,405525,21,woman,40,5
12754,600820,55,man,60,7
12755,596101,55,woman,59,6
12756,495121,22,woman,49,5
12802,690812,1,man,69,7
12810,641014,39,man,64,7
12840,390727,60,man,39,4
12843,530505,66,man,53,6
12844,461015,45,man,46,5
12850,550826,72,man,55,6
12851,575927,72,woman,57,6
12859,765521,1,woman,76,8
12890,585120,70,woman,58,6
12908,410312,12,man,41,5
12943,701012,55,man,70,8
12986,735508,40,woman,73,8
12991,470116,51,man,47,5
13044,760301,52,man,76,8
13051,650113,55,man,65,7
13071,560218,41,man,56,6
13089,795214,16,woman,79,8
13090,805418,2,woman,80,9
13095,500316,76,man,50,6
13098,786215,1,woman,78,8
13102,490415,8,man,49,5
13113,761125,11,man,76,8
13123,785217,56,woman,78,8
13134,626103,1,woman,62,7
13151,581222,73,man,58,6
13171,505626,19,woman,50,6
13172,381019,36,man,38,4
13190,561128,71,man,56,6
13201,370517,31,man,37,4
13231,590701,1,man,59,6
13246,425113,46,woman,42,5
13260,775527,72,woman,77,8
13261,440801,75,man,44,5
13262,385209,75,woman,38,4
13276,770120,76,man,77,8
13285,351225,34,man,35,4
13290,410623,16,man,41,5
13291,406113,16,woman,40,5
13346,560415,50,man,56,6
13380,420918,65,man,42,5
13404,660925,48,man,66,7
13405,580813,32,man,58,6
13406,785418,42,woman,78,8
13412,540320,1,man,54,6
13417,516117,25,woman,51,6
13447,705505,13,woman,70,8
13448,680708,13,man,68,7
13451,556118,44,woman,55,6
13468,601031,25,man,60,7
13469,556208,25,woman,55,6
13480,530601,16,man,53,6
13490,695525,18,woman,69,7
13539,780907,63,man,78,8
13548,760318,1,man,76,8
13556,580719,32,man,58,6
13576,740707,72,man,74,8
13588,740129,46,man,74,8
13590,770803,59,man,77,8
13603,410728,46,man,41,5
13608,635515,37,woman,63,7
13620,700726,16,man,70,8
13640,555609,28,woman,55,6
13657,635512,59,woman,63,7
13658,570423,59,man,57,6
13673,710220,39,man,71,8
13687,590523,75,man,59,6
13690,630516,70,man,63,7
13694,765120,1,woman,76,8
13750,806113,12,woman,80,9
13751,790720,12,man,79,8
13803,471114,1,man,47,5
13820,485731,33,woman,48,5
13845,730216,15,man,73,8
13852,720126,5,man,72,8
13886,545412,44,woman,54,6
13912,751120,50,man,75,8
13915,741123,77,man,74,8
13921,706220,62,woman,70,8
13923,795222,7,woman,79,8
13924,525909,54,woman,52,6
13931,420101,8,man,42,5
13955,456030,1,woman,45,5
13956,430406,1,man,43,5
13968,680413,61,man,68,7
13971,626019,67,woman,62,7
13998,535812,74,woman,53,6
